"","RRMSE","NRMSE","NSE","rBIAS","river","Type"
"71",0.53217612190126,0.465319171640559,-0.947521975314259,-0.0916392949393535,"32082","Mackenzie_control"
"72",0.628777846558063,0.989171725300465,-1.04630506156829,-0.698876967789524,"32453","Mackenzie_control"
"73",18.1070551074323,1.59294743762496,-0.22211770968019,-0.766475156847396,"32951","Mackenzie_control"
"74",0.863164850933252,1.18649103599947,-1.26432625992564,-0.892218306738478,"33493","Mackenzie_control"
"75",0.604993258170769,0.726492769844458,0.193227836483566,-0.305568277041193,"33643","Mackenzie_control"
"76",1.08668123875834,0.925116312293938,-0.70042799044015,-0.376745566276271,"33757","Mackenzie_control"
"77",0.609586188179683,0.85907003289873,-1.2567085753408,-0.566473548025389,"33828","Mackenzie_control"
"78",0.86014538590647,0.699934263251583,-4.32956977933549,0.441845169859992,"34353","Mackenzie_control"
"79",0.902839183727272,1.13288754832882,-1.46330897900272,-0.795619024875482,"34451","Mackenzie_control"
"80",0.707808800857409,1.34809862933331,-0.537545068479023,-0.827888863064171,"34462","Mackenzie_control"
"81",0.713480381852841,0.921044381237705,-0.587126632767744,-0.46381759727574,"34685","Mackenzie_control"
"82",2.12308714185733,0.772693269585445,0.539833071718623,-0.037928667744111,"34773","Mackenzie_control"
"83",1.424925500311,0.830006965951533,0.268185116937335,-0.0210697000697011,"35109","Mackenzie_control"
"84",0.506444118023573,0.838620429564176,-0.954988890353545,-0.56622761310684,"35173","Mackenzie_control"
"85",0.70478826480003,1.02814486064343,-1.3420425806708,-0.783471442776841,"35183","Mackenzie_control"
"86",0.419581384480534,0.391081219141014,-0.477725582041576,-0.161710859590724,"35212","Mackenzie_control"
"87",1.24409917912066,1.17954137990697,-0.250585655595908,0.120428222793237,"35325","Mackenzie_control"
"88",2.43235375248836,0.884183886180369,-0.680467280271829,0.070519706617056,"35367","Mackenzie_control"
"89",0.743610832316873,0.768741517441947,0.169657712384379,-0.257348017845388,"35372","Mackenzie_control"
"90",0.999674876922484,0.647492347363971,-0.00646685702027239,0.0419123318802095,"35378","Mackenzie_control"
